id	single.id	child.adult	sex	box	rando.order	trial	model	comb.detail	comb.sum	comb.sumsum	time.screen	aoi.prop	trial.per.condition	trial.overall
4549	26	26.2	2	0	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	222	0.432432432432432	8	55
4551	26	26.2	2	0	3	3	26	Han	R2-NC2	NC-R	NC-R	220	0.722727272727273	6	56
4553	26	26.2	2	0	3	3	27	Trinh	NC1-R2	NC-R	NC-R	224	0.75	7	57
4555	26	26.2	2	0	3	3	28	Bernie	PI1-R2	PI-R	PI-R	222	0.472972972972973	7	58
4557	26	26.2	2	0	3	3	29	Hanna	R1-NC2	NC-R	NC-R	225	0.382222222222222	8	59
4559	26	26.2	2	0	3	3	30	Bernie	R1-PI2	PI-R	PI-R	212	0.613207547169811	8	60
4561	12	12.1	1	1	1	3	1	Hanna	PI1-NC2	NC-PI	NC-PI	29	1	1	1
4565	12	12.1	1	1	1	3	3	Hanna	R1-PI1	PI-R	PI-R	1	1	1	2
4567	12	12.1	1	1	1	3	4	Anna	NC1-PI2	NC-PI	NC-PI	24	1	2	3
4569	12	12.1	1	1	1	3	5	Han	R1-NC1	NC-R	NC-R	167	0.826347305389222	1	4
4571	12	12.1	1	1	1	3	6	Trinh	NC1-R2	NC-R	NC-R	156	0.461538461538462	2	5
4573	12	12.1	1	1	1	3	7	Anna	PI1-NC2	NC-PI	NC-PI	80	1	3	6
4575	12	12.1	1	1	1	3	8	Hanna	NC1-NC2	NC-NC	Same	152	0.888157894736842	1	7
4577	12	12.1	1	1	1	3	9	Han	PI1-PI2	PI-PI	Same	36	0.111111111111111	2	8
4579	12	12.1	1	1	1	3	10	Anna	PI1-NC2	NC-PI	NC-PI	150	0.88	4	9
4581	12	12.1	1	1	1	3	11	Han	PI1-NC1	NC-PI	NC-PI	171	0.280701754385965	5	10
4583	12	12.1	1	1	1	3	12	Trinh	PI1-R2	PI-R	PI-R	158	1	2	11
4585	12	12.1	1	1	1	3	13	Han	R1-NC1	NC-R	NC-R	179	0.972067039106145	3	12
4587	12	12.1	1	1	1	3	14	Trinh	R1-R2	R-R	Same	239	0	3	13
4589	12	12.1	1	1	1	3	15	Hanna	R2-NC2	NC-R	NC-R	215	0.674418604651163	4	14
4591	12	12.1	1	1	1	3	16	Anna	R1-NC2	NC-R	NC-R	117	0.726495726495726	5	15
4593	12	12.1	1	1	1	3	17	Hanna	PI2-NC2	NC-PI	NC-PI	137	0.635036496350365	6	16
4595	12	12.1	1	1	1	3	18	Trinh	R1-R2	R-R	Same	165	0.496969696969697	4	17
4597	12	12.1	1	1	1	3	19	Anna	R1-PI2	PI-R	PI-R	157	0.388535031847134	3	18
4599	12	12.1	1	1	1	3	20	Han	R2-PI2	PI-R	PI-R	107	0.11214953271028	4	19
4601	12	12.1	1	1	1	3	21	Anna	NC1-PI2	NC-PI	NC-PI	152	0.559210526315789	7	20
4603	12	12.1	1	1	1	3	22	Hanna	NC1-NC2	NC-NC	Same	136	0.536764705882353	5	21
4605	12	12.1	1	1	1	3	23	Han	PI1-PI2	PI-PI	Same	170	0.676470588235294	6	22
4607	12	12.1	1	1	1	3	24	Hanna	R1-PI1	PI-R	PI-R	83	0.421686746987952	5	23
4609	12	12.1	1	1	1	3	25	Han	R2-PI2	PI-R	PI-R	191	0.0785340314136126	6	24
4611	12	12.1	1	1	1	3	26	Anna	R1-NC2	NC-R	NC-R	110	0.845454545454545	6	25
4615	12	12.1	1	1	1	3	28	Anna	R1-PI2	PI-R	PI-R	28	0	7	26
4617	12	12.1	1	1	1	3	29	Trinh	PI1-R2	PI-R	PI-R	144	0.833333333333333	8	27
4619	12	12.1	1	1	1	3	30	Hanna	R2-NC2	NC-R	NC-R	153	0.830065359477124	7	28
4621	12	12.1	1	1	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	76	0.355263157894737	1	29
4623	12	12.1	1	1	3	3	2	Anna	R1-PI1	PI-R	PI-R	53	0.245283018867925	1	30
4625	12	12.1	1	1	3	3	3	Trinh	NC1-R2	NC-R	NC-R	155	0.974193548387097	1	31
4627	12	12.1	1	1	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	193	0.875647668393782	2	32
4629	12	12.1	1	1	3	3	5	Trinh	R1-NC1	NC-R	NC-R	64	0.59375	2	33
4631	12	12.1	1	1	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	169	0.887573964497041	3	34
4633	12	12.1	1	1	3	3	7	Anna	NC1-NC2	NC-NC	Same	33	1	1	35
4635	12	12.1	1	1	3	3	8	Bernie	PI1-R2	PI-R	PI-R	76	0.869565217391304	2	36
4637	12	12.1	1	1	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	114	0.719298245614035	4	37
4639	12	12.1	1	1	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	164	1	5	38
4641	12	12.1	1	1	3	3	11	Trinh	R1-NC1	NC-R	NC-R	207	0.922705314009662	3	39
4643	12	12.1	1	1	3	3	12	Bernie	R1-R2	R-R	Same	107	0.925233644859813	2	40
4645	12	12.1	1	1	3	3	13	Han	R2-NC2	NC-R	NC-R	13	0.75	4	41
4647	12	12.1	1	1	3	3	14	Bernie	R2-PI2	PI-R	PI-R	11	1	3	42
4649	12	12.1	1	1	3	3	15	Hanna	R1-NC2	NC-R	NC-R	33	0	5	43
4653	12	12.1	1	1	3	3	17	Bernie	R1-R2	R-R	Same	75	1	3	44
4655	12	12.1	1	1	3	3	18	Anna	NC1-NC2	NC-NC	Same	34	0.5625	4	45
4657	12	12.1	1	1	3	3	19	Bernie	R1-PI2	PI-R	PI-R	29	0	4	46
4659	12	12.1	1	1	3	3	20	Hanna	PI1-PI2	PI-PI	Same	79	0.455696202531646	5	47
4661	12	12.1	1	1	3	3	21	Bernie	R2-PI2	PI-R	PI-R	66	1	5	48
4663	12	12.1	1	1	3	3	22	Anna	R1-PI1	PI-R	PI-R	183	0.601092896174863	6	49
4665	12	12.1	1	1	3	3	23	Bernie	NC1-PI2	NC-PI	NC-PI	127	0.133858267716535	6	50
4667	12	12.1	1	1	3	3	24	Hanna	PI1-PI2	PI-PI	Same	137	0.510948905109489	6	51
4671	12	12.1	1	1	3	3	26	Han	R2-NC2	NC-R	NC-R	158	0.67741935483871	6	52
4673	12	12.1	1	1	3	3	27	Trinh	NC1-R2	NC-R	NC-R	152	0.335526315789474	7	53
4675	12	12.1	1	1	3	3	28	Bernie	PI1-R2	PI-R	PI-R	93	0.397849462365591	7	54
4677	12	12.1	1	1	3	3	29	Hanna	R1-NC2	NC-R	NC-R	99	0.646464646464647	8	55
4679	12	12.1	1	1	3	3	30	Bernie	R1-PI2	PI-R	PI-R	78	0.294871794871795	8	56
4681	17	17.1	1	1	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	234	0.576923076923077	1	1
4683	17	17.1	1	1	1	2	2	Trinh	NC1-R2	NC-R	NC-R	234	0.901709401709402	1	2
4685	17	17.1	1	1	1	2	3	Hanna	R1-PI1	PI-R	PI-R	231	0.333333333333333	1	3
4687	17	17.1	1	1	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	219	0.26027397260274	2	4
4689	17	17.1	1	1	1	2	5	Hanna	R2-NC2	NC-R	NC-R	187	0.0962566844919786	2	5
4691	17	17.1	1	1	1	2	6	Anna	R1-PI2	PI-R	PI-R	234	0.88034188034188	2	6
4693	17	17.1	1	1	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	193	0.238341968911917	3	7
4695	17	17.1	1	1	1	2	8	Trinh	NC1-R2	NC-R	NC-R	237	0.894514767932489	3	8
4697	17	17.1	1	1	1	2	9	Anna	R1-PI2	PI-R	PI-R	147	0	3	9
4699	17	17.1	1	1	1	2	10	Trinh	R1-R2	R-R	Same	219	0.557077625570776	1	10
4701	17	17.1	1	1	1	2	11	Hanna	R2-NC2	NC-R	NC-R	224	0.544642857142857	4	11
4703	17	17.1	1	1	1	2	12	Han	R1-NC1	NC-R	NC-R	202	0.797029702970297	5	12
4705	17	17.1	1	1	1	2	13	Trinh	PI1-R2	PI-R	PI-R	221	0.3710407239819	4	13
4707	17	17.1	1	1	1	2	14	Anna	R1-NC2	NC-R	NC-R	166	0.391566265060241	6	14
4709	17	17.1	1	1	1	2	15	Hanna	NC1-NC2	NC-NC	Same	220	0.209090909090909	2	15
4711	17	17.1	1	1	1	2	16	Trinh	PI1-R2	PI-R	PI-R	155	0.845161290322581	5	16
4713	17	17.1	1	1	1	2	17	Han	PI1-PI2	PI-PI	Same	209	1	3	17
4715	17	17.1	1	1	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	210	0.157142857142857	4	18
4717	17	17.1	1	1	1	2	19	Hanna	NC1-NC2	NC-NC	Same	173	0.38150289017341	4	19
4719	17	17.1	1	1	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	187	0.67379679144385	5	20
4721	17	17.1	1	1	1	2	21	Han	PI1-PI2	PI-PI	Same	157	0.0445859872611465	5	21
4723	17	17.1	1	1	1	2	22	Han	R2-PI2	PI-R	PI-R	221	0.479638009049774	6	22
4725	17	17.1	1	1	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	212	0.254716981132075	6	23
4727	17	17.1	1	1	1	2	24	Han	R1-NC1	NC-R	NC-R	192	0.482758620689655	7	24
4729	17	17.1	1	1	1	2	25	Trinh	R1-R2	R-R	Same	222	0.369369369369369	6	25
4731	17	17.1	1	1	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	230	0.643478260869565	7	26
4733	17	17.1	1	1	1	2	27	Hanna	R1-PI1	PI-R	PI-R	212	0.608490566037736	7	27
4735	17	17.1	1	1	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	210	0.614634146341463	8	28
4737	17	17.1	1	1	1	2	29	Han	R2-PI2	PI-R	PI-R	225	0.262222222222222	8	29
4739	17	17.1	1	1	1	2	30	Anna	R1-NC2	NC-R	NC-R	219	0.593607305936073	8	30
4741	17	17.1	1	1	3	2	1	Trinh	NC1-R2	NC-R	NC-R	224	0.241071428571429	1	31
4743	17	17.1	1	1	3	2	2	Hanna	PI1-PI2	PI-PI	Same	227	0.444933920704846	1	32
4745	17	17.1	1	1	3	2	3	Anna	R1-PI1	PI-R	PI-R	224	0.566964285714286	1	33
4747	17	17.1	1	1	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	226	0.539823008849557	1	34
4749	17	17.1	1	1	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	231	0.277056277056277	2	35
4751	17	17.1	1	1	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	231	0.329004329004329	3	36
4753	17	17.1	1	1	3	2	7	Han	R2-NC2	NC-R	NC-R	232	0.474137931034483	2	37
4755	17	17.1	1	1	3	2	8	Bernie	R1-PI2	PI-R	PI-R	223	0.493273542600897	2	38
4757	17	17.1	1	1	3	2	9	Trinh	NC1-R2	NC-R	NC-R	220	0.0863636363636364	3	39
4759	17	17.1	1	1	3	2	10	Bernie	R1-R2	R-R	Same	201	0.378109452736318	2	40
4761	17	17.1	1	1	3	2	11	Han	R2-NC2	NC-R	NC-R	213	0.413145539906103	4	41
4763	17	17.1	1	1	3	2	12	Trinh	R1-NC1	NC-R	NC-R	222	0.774774774774775	5	42
4765	17	17.1	1	1	3	2	13	Bernie	PI1-R2	PI-R	PI-R	222	0.292792792792793	3	43
4767	17	17.1	1	1	3	2	14	Anna	NC1-NC2	NC-NC	Same	41	0.804878048780488	3	44
4769	17	17.1	1	1	3	2	15	Bernie	PI1-R2	PI-R	PI-R	198	0.414141414141414	4	45
4771	17	17.1	1	1	3	2	16	Hanna	R1-NC2	NC-R	NC-R	221	0.497737556561086	6	46
4773	17	17.1	1	1	3	2	17	Bernie	R1-PI2	PI-R	PI-R	217	0.373271889400922	5	47
4775	17	17.1	1	1	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	229	0.436936936936937	4	48
4777	17	17.1	1	1	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	167	0.592814371257485	5	49
4779	17	17.1	1	1	3	2	20	Anna	NC1-NC2	NC-NC	Same	227	0.52863436123348	4	50
4781	17	17.1	1	1	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	217	0.714285714285714	6	51
4783	17	17.1	1	1	3	2	22	Hanna	PI1-PI2	PI-PI	Same	189	0.544973544973545	5	52
4785	17	17.1	1	1	3	2	23	Bernie	R2-PI2	PI-R	PI-R	224	0.598214285714286	6	53
4787	17	17.1	1	1	3	2	24	Trinh	R1-NC1	NC-R	NC-R	230	0.443478260869565	7	54
4789	17	17.1	1	1	3	2	25	Hanna	R1-NC2	NC-R	NC-R	204	0.617647058823529	8	55
4791	17	17.1	1	1	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	198	0.696969696969697	7	56
4793	17	17.1	1	1	3	2	27	Anna	R1-PI1	PI-R	PI-R	220	0.618181818181818	7	57
4795	17	17.1	1	1	3	2	28	Bernie	R1-PI2	PI-R	PI-R	212	0.542452830188679	8	58
4797	17	17.1	1	1	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	228	0.425438596491228	8	59
4799	17	17.1	1	1	3	2	30	Bernie	R1-R2	R-R	Same	230	0.530434782608696	6	60
4801	17	17.2	2	1	3	2	1	Trinh	NC1-R2	NC-R	NC-R	104	0.605769230769231	1	1
4803	17	17.2	2	1	3	2	2	Hanna	PI1-PI2	PI-PI	Same	123	0.688524590163934	1	2
4805	17	17.2	2	1	3	2	3	Anna	R1-PI1	PI-R	PI-R	161	0.757763975155279	1	3
4807	17	17.2	2	1	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	172	0.569767441860465	1	4
4809	17	17.2	2	1	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	106	0.584905660377358	2	5
4811	17	17.2	2	1	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	200	0.83	3	6
4813	17	17.2	2	1	3	2	7	Han	R2-NC2	NC-R	NC-R	97	0.804123711340206	2	7
4815	17	17.2	2	1	3	2	8	Bernie	R1-PI2	PI-R	PI-R	133	0.676691729323308	2	8
4817	17	17.2	2	1	3	2	9	Trinh	NC1-R2	NC-R	NC-R	149	0.838926174496644	3	9
4819	17	17.2	2	1	3	2	10	Bernie	R1-R2	R-R	Same	111	1	2	10
4821	17	17.2	2	1	3	2	11	Han	R2-NC2	NC-R	NC-R	113	0.442477876106195	4	11
4823	17	17.2	2	1	3	2	12	Trinh	R1-NC1	NC-R	NC-R	82	0.853658536585366	5	12
4825	17	17.2	2	1	3	2	13	Bernie	PI1-R2	PI-R	PI-R	101	0.495049504950495	3	13
4827	17	17.2	2	1	3	2	14	Anna	NC1-NC2	NC-NC	Same	111	0.381818181818182	3	14
4829	17	17.2	2	1	3	2	15	Bernie	PI1-R2	PI-R	PI-R	58	0.929824561403509	4	15
4831	17	17.2	2	1	3	2	16	Hanna	R1-NC2	NC-R	NC-R	206	0.601941747572815	6	16
4833	17	17.2	2	1	3	2	17	Bernie	R1-PI2	PI-R	PI-R	99	0.222222222222222	5	17
4835	17	17.2	2	1	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	52	0.705882352941177	4	18
4837	17	17.2	2	1	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	86	0.372093023255814	5	19
4839	17	17.2	2	1	3	2	20	Anna	NC1-NC2	NC-NC	Same	176	0.674285714285714	4	20
4841	17	17.2	2	1	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	79	0.371794871794872	6	21
4843	17	17.2	2	1	3	2	22	Hanna	PI1-PI2	PI-PI	Same	99	0	5	22
4845	17	17.2	2	1	3	2	23	Bernie	R2-PI2	PI-R	PI-R	103	0.786407766990291	6	23
4847	17	17.2	2	1	3	2	24	Trinh	R1-NC1	NC-R	NC-R	9	0.666666666666667	7	24
4849	17	17.2	2	1	3	2	25	Hanna	R1-NC2	NC-R	NC-R	86	0.720930232558139	8	25
4851	17	17.2	2	1	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	35	0.529411764705882	7	26
4853	17	17.2	2	1	3	2	27	Anna	R1-PI1	PI-R	PI-R	42	0.238095238095238	7	27
4855	17	17.2	2	1	3	2	28	Bernie	R1-PI2	PI-R	PI-R	44	0.977272727272727	8	28
4857	17	17.2	2	1	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	5	1	8	29
4859	17	17.2	2	1	3	2	30	Bernie	R1-R2	R-R	Same	5	1	6	30
4861	18	18.1	1	0	1	3	1	Hanna	PI1-NC2	NC-PI	NC-PI	212	0.834905660377358	1	1
4863	18	18.1	1	0	1	3	2	Trinh	NC1-R2	NC-R	NC-R	224	1	1	2
4865	18	18.1	1	0	1	3	3	Hanna	R1-PI1	PI-R	PI-R	232	0	1	3
4867	18	18.1	1	0	1	3	4	Anna	NC1-PI2	NC-PI	NC-PI	213	0.516431924882629	2	4
4869	18	18.1	1	0	1	3	5	Han	R1-NC1	NC-R	NC-R	233	0.918454935622318	2	5
4871	18	18.1	1	0	1	3	6	Trinh	NC1-R2	NC-R	NC-R	201	0.26865671641791	3	6
4873	18	18.1	1	0	1	3	7	Anna	PI1-NC2	NC-PI	NC-PI	168	0.449101796407186	3	7
4875	18	18.1	1	0	1	3	8	Hanna	NC1-NC2	NC-NC	Same	201	0.860696517412935	1	8
4877	18	18.1	1	0	1	3	9	Han	PI1-PI2	PI-PI	Same	199	0.0923076923076923	2	9
4879	18	18.1	1	0	1	3	10	Anna	PI1-NC2	NC-PI	NC-PI	186	0.623655913978495	4	10
4881	18	18.1	1	0	1	3	11	Han	PI1-NC1	NC-PI	NC-PI	187	0.294117647058824	5	11
4883	18	18.1	1	0	1	3	12	Trinh	PI1-R2	PI-R	PI-R	198	0.601010101010101	2	12
4885	18	18.1	1	0	1	3	13	Han	R1-NC1	NC-R	NC-R	99	0.343434343434343	4	13
4887	18	18.1	1	0	1	3	14	Trinh	R1-R2	R-R	Same	175	0.741379310344828	3	14
4891	18	18.1	1	0	1	3	16	Anna	R1-NC2	NC-R	NC-R	49	0.918367346938776	5	15
4893	18	18.1	1	0	1	3	17	Hanna	PI2-NC2	NC-PI	NC-PI	203	0.472906403940887	6	16
4895	18	18.1	1	0	1	3	18	Trinh	R1-R2	R-R	Same	40	1	4	17
4897	18	18.1	1	0	1	3	19	Anna	R1-PI2	PI-R	PI-R	98	0	3	18
4899	18	18.1	1	0	1	3	20	Han	R2-PI2	PI-R	PI-R	131	1	4	19
4901	18	18.1	1	0	1	3	21	Anna	NC1-PI2	NC-PI	NC-PI	148	0.324324324324324	7	20
4903	18	18.1	1	0	1	3	22	Hanna	NC1-NC2	NC-NC	Same	161	0.00645161290322581	5	21
4905	18	18.1	1	0	1	3	23	Han	PI1-PI2	PI-PI	Same	141	1	6	22
4907	18	18.1	1	0	1	3	24	Hanna	R1-PI1	PI-R	PI-R	115	1	5	23
4909	18	18.1	1	0	1	3	25	Han	R2-PI2	PI-R	PI-R	67	1	6	24
4911	18	18.1	1	0	1	3	26	Anna	R1-NC2	NC-R	NC-R	106	0	6	25
4913	18	18.1	1	0	1	3	27	Han	PI1-NC1	NC-PI	NC-PI	149	0.979865771812081	8	26
4915	18	18.1	1	0	1	3	28	Anna	R1-PI2	PI-R	PI-R	155	0.367741935483871	7	27
4917	18	18.1	1	0	1	3	29	Trinh	PI1-R2	PI-R	PI-R	119	1	8	28
4919	18	18.1	1	0	1	3	30	Hanna	R2-NC2	NC-R	NC-R	217	0	7	29
4921	18	18.1	1	0	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	128	0.5625	1	30
4923	18	18.1	1	0	3	3	2	Anna	R1-PI1	PI-R	PI-R	106	0.644230769230769	1	31
4925	18	18.1	1	0	3	3	3	Trinh	NC1-R2	NC-R	NC-R	180	0.188888888888889	1	32
4927	18	18.1	1	0	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	171	0.672514619883041	2	33
4929	18	18.1	1	0	3	3	5	Trinh	R1-NC1	NC-R	NC-R	165	0.472049689440994	2	34
4931	18	18.1	1	0	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	76	0.776315789473684	3	35
4933	18	18.1	1	0	3	3	7	Anna	NC1-NC2	NC-NC	Same	236	0.00427350427350427	1	36
4935	18	18.1	1	0	3	3	8	Bernie	PI1-R2	PI-R	PI-R	166	0.975903614457831	2	37
4937	18	18.1	1	0	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	155	0.780645161290323	4	38
4939	18	18.1	1	0	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	112	1	5	39
4941	18	18.1	1	0	3	3	11	Trinh	R1-NC1	NC-R	NC-R	166	0.740963855421687	3	40
4943	18	18.1	1	0	3	3	12	Bernie	R1-R2	R-R	Same	75	0.213333333333333	2	41
4949	18	18.1	1	0	3	3	15	Hanna	R1-NC2	NC-R	NC-R	154	0.464052287581699	4	42
4951	18	18.1	1	0	3	3	16	Trinh	PI2-NC2	NC-PI	NC-PI	151	0.463576158940397	6	43
4953	18	18.1	1	0	3	3	17	Bernie	R1-R2	R-R	Same	175	0.811428571428571	3	44
4955	18	18.1	1	0	3	3	18	Anna	NC1-NC2	NC-NC	Same	130	0.761538461538461	4	45
4957	18	18.1	1	0	3	3	19	Bernie	R1-PI2	PI-R	PI-R	130	0.307692307692308	3	46
4961	18	18.1	1	0	3	3	21	Bernie	R2-PI2	PI-R	PI-R	115	0.4	4	47
4963	18	18.1	1	0	3	3	22	Anna	R1-PI1	PI-R	PI-R	103	0.19	5	48
4969	18	18.1	1	0	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	104	0.134615384615385	7	49
4973	18	18.1	1	0	3	3	27	Trinh	NC1-R2	NC-R	NC-R	50	0.74	5	50
4975	18	18.1	1	0	3	3	28	Bernie	PI1-R2	PI-R	PI-R	6	NA	6	51
4977	18	18.1	1	0	3	3	29	Hanna	R1-NC2	NC-R	NC-R	150	0.473333333333333	6	52
4979	18	18.1	1	0	3	3	30	Bernie	R1-PI2	PI-R	PI-R	94	0.978723404255319	7	53
4981	19	19.1	1	0	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	229	0.109170305676856	1	1
4983	19	19.1	1	0	1	2	2	Trinh	NC1-R2	NC-R	NC-R	236	0.745762711864407	1	2
4985	19	19.1	1	0	1	2	3	Hanna	R1-PI1	PI-R	PI-R	241	1	1	3
4987	19	19.1	1	0	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	209	0.889952153110048	2	4
4989	19	19.1	1	0	1	2	5	Hanna	R2-NC2	NC-R	NC-R	236	1	2	5
4991	19	19.1	1	0	1	2	6	Anna	R1-PI2	PI-R	PI-R	235	1	2	6
4993	19	19.1	1	0	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	214	0.0607476635514019	3	7
4995	19	19.1	1	0	1	2	8	Trinh	NC1-R2	NC-R	NC-R	222	0.815315315315315	3	8
4997	19	19.1	1	0	1	2	9	Anna	R1-PI2	PI-R	PI-R	94	0.5	3	9
4999	19	19.1	1	0	1	2	10	Trinh	R1-R2	R-R	Same	222	0.297297297297297	1	10
5001	19	19.1	1	0	1	2	11	Hanna	R2-NC2	NC-R	NC-R	222	0.0645161290322581	4	11
5003	19	19.1	1	0	1	2	12	Han	R1-NC1	NC-R	NC-R	240	1	5	12
5005	19	19.1	1	0	1	2	13	Trinh	PI1-R2	PI-R	PI-R	234	0.0726495726495727	4	13
5007	19	19.1	1	0	1	2	14	Anna	R1-NC2	NC-R	NC-R	204	0.142156862745098	6	14
5009	19	19.1	1	0	1	2	15	Hanna	NC1-NC2	NC-NC	Same	207	0.173913043478261	2	15
5011	19	19.1	1	0	1	2	16	Trinh	PI1-R2	PI-R	PI-R	167	1	5	16
5015	19	19.1	1	0	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	120	0.625	4	17
5017	19	19.1	1	0	1	2	19	Hanna	NC1-NC2	NC-NC	Same	215	0.716279069767442	3	18
5019	19	19.1	1	0	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	222	0.324324324324324	5	19
5021	19	19.1	1	0	1	2	21	Han	PI1-PI2	PI-PI	Same	221	0.737556561085973	4	20
5023	19	19.1	1	0	1	2	22	Han	R2-PI2	PI-R	PI-R	95	0.378947368421053	6	21
5025	19	19.1	1	0	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	219	0.470319634703196	6	22
5027	19	19.1	1	0	1	2	24	Han	R1-NC1	NC-R	NC-R	216	1	7	23
5029	19	19.1	1	0	1	2	25	Trinh	R1-R2	R-R	Same	237	0	5	24
5031	19	19.1	1	0	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	221	0.742081447963801	7	25
5033	19	19.1	1	0	1	2	27	Hanna	R1-PI1	PI-R	PI-R	234	0.547008547008547	7	26
5035	19	19.1	1	0	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	231	0.826839826839827	8	27
5037	19	19.1	1	0	1	2	29	Han	R2-PI2	PI-R	PI-R	243	0.156378600823045	8	28
5039	19	19.1	1	0	1	2	30	Anna	R1-NC2	NC-R	NC-R	232	0	8	29
5041	19	19.1	1	0	3	2	1	Trinh	NC1-R2	NC-R	NC-R	17	1	1	30
5043	19	19.1	1	0	3	2	2	Hanna	PI1-PI2	PI-PI	Same	44	0.340909090909091	1	31
5045	19	19.1	1	0	3	2	3	Anna	R1-PI1	PI-R	PI-R	83	0.590361445783133	1	32
5047	19	19.1	1	0	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	89	0.168539325842697	1	33
5049	19	19.1	1	0	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	46	0.377777777777778	2	34
5051	19	19.1	1	0	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	39	0.615384615384615	3	35
5053	19	19.1	1	0	3	2	7	Han	R2-NC2	NC-R	NC-R	117	0.923076923076923	2	36
5055	19	19.1	1	0	3	2	8	Bernie	R1-PI2	PI-R	PI-R	56	0.125	2	37
5057	19	19.1	1	0	3	2	9	Trinh	NC1-R2	NC-R	NC-R	36	0.542857142857143	3	38
5059	19	19.1	1	0	3	2	10	Bernie	R1-R2	R-R	Same	58	0.155172413793103	2	39
5061	19	19.1	1	0	3	2	11	Han	R2-NC2	NC-R	NC-R	82	0.0121951219512195	4	40
5063	19	19.1	1	0	3	2	12	Trinh	R1-NC1	NC-R	NC-R	123	0.650406504065041	5	41
5065	19	19.1	1	0	3	2	13	Bernie	PI1-R2	PI-R	PI-R	46	0.282608695652174	3	42
5067	19	19.1	1	0	3	2	14	Anna	NC1-NC2	NC-NC	Same	116	0.646551724137931	3	43
5069	19	19.1	1	0	3	2	15	Bernie	PI1-R2	PI-R	PI-R	114	0.307017543859649	4	44
5071	19	19.1	1	0	3	2	16	Hanna	R1-NC2	NC-R	NC-R	80	0.375	6	45
5073	19	19.1	1	0	3	2	17	Bernie	R1-PI2	PI-R	PI-R	95	0.747368421052632	5	46
5075	19	19.1	1	0	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	135	0.518518518518518	4	47
5077	19	19.1	1	0	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	73	0	5	48
5079	19	19.1	1	0	3	2	20	Anna	NC1-NC2	NC-NC	Same	75	0.6	4	49
5081	19	19.1	1	0	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	111	0.540540540540541	6	50
5083	19	19.1	1	0	3	2	22	Hanna	PI1-PI2	PI-PI	Same	128	0.8515625	5	51
5085	19	19.1	1	0	3	2	23	Bernie	R2-PI2	PI-R	PI-R	240	0.995833333333333	6	52
5087	19	19.1	1	0	3	2	24	Trinh	R1-NC1	NC-R	NC-R	39	0	7	53
5089	19	19.1	1	0	3	2	25	Hanna	R1-NC2	NC-R	NC-R	99	1	8	54
