complete.dyad	id	child.adult	sex	box	rando.order	trial	model	comb.detail 	comb.sum	action 	side	time.aoi	time.screen
1	26	1	0	3	3	1	Trinh	PI2-NC2		PI2	1	74	195
1	26	1	0	3	3	1	Trinh	PI2-NC2		NC2	2	120	195
1	26	1	0	3	3	2	Anna	R1-PI1		R1	1	111	147
1	26	1	0	3	3	2	Anna	R1-PI1		PI1	2	36	147
1	26	1	0	3	3	3	Trinh	NC1-R2		NC1	1	105	165
1	26	1	0	3	3	3	Trinh	NC1-R2		R2	2	60	165
1	26	1	0	3	3	4	Bernie	NC1-PI2		PI2	1	25	129
1	26	1	0	3	3	4	Bernie	NC1-PI2		NC1	2	104	129
1	26	1	0	3	3	5	Trinh	R1-NC1		R1	1	47	131
1	26	1	0	3	3	5	Trinh	R1-NC1		NC1	2	84	131
1	26	1	0	3	3	6	Han	PI1-NC2		NC2	1	51	118
1	26	1	0	3	3	6	Han	PI1-NC2		PI1	2	67	118
1	26	1	0	3	3	7	Anna	NC1-NC2		NC1	1	56	114
1	26	1	0	3	3	7	Anna	NC1-NC2		NC2	2	58	114
1	26	1	0	3	3	8	Bernie	PI1-R2		R2	1	36	57
1	26	1	0	3	3	8	Bernie	PI1-R2		PI1	2	21	57
1	26	1	0	3	3	9	Han	PI1-NC2		PI1	1	70	98
1	26	1	0	3	3	9	Han	PI1-NC2		NC2	2	28	98
1	26	1	0	3	3	10	Bernie	PI1-NC1		PI1	1	131	137
1	26	1	0	3	3	10	Bernie	PI1-NC1		NC1	2	6	137
1	26	1	0	3	3	11	Trinh	R1-NC1		NC1	1	0	129
1	26	1	0	3	3	11	Trinh	R1-NC1		R1	2	129	129
1	26	1	0	3	3	12	Bernie	R1-R2		R1	1	34	116
1	26	1	0	3	3	12	Bernie	R1-R2		R2	2	82	116
1	26	1	0	3	3	13	Han	R2-NC2		R2	1	64	108
1	26	1	0	3	3	13	Han	R2-NC2		NC2	2	44	108
1	26	1	0	3	3	14	Bernie	R2-PI2		R2	1	16	135
1	26	1	0	3	3	14	Bernie	R2-PI2		PI2	2	119	135
1	26	1	0	3	3	15	Hanna	R1-NC2		R1	1	64	95
1	26	1	0	3	3	15	Hanna	R1-NC2		NC2	2	31	95
1	26	1	0	3	3	16	Trinh	PI2-NC2		NC2	1	28	87
1	26	1	0	3	3	16	Trinh	PI2-NC2		PI2	2	59	87
1	26	1	0	3	3	17	Bernie	R1-R2		R2	1	54	75
1	26	1	0	3	3	17	Bernie	R1-R2		R1	2	21	75
1	26	1	0	3	3	18	Anna	NC1-NC2		NC2	1	33	70
1	26	1	0	3	3	18	Anna	NC1-NC2		NC1	2	37	70
1	26	1	0	3	3	19	Bernie	R1-PI2		PI2	1	14	48
1	26	1	0	3	3	19	Bernie	R1-PI2		R1	2	34	48
1	26	1	0	3	3	20	Hanna	PI1-PI2		PI1	1	131	141
1	26	1	0	3	3	20	Hanna	PI1-PI2		PI2	2	10	141
1	26	1	0	3	3	21	Bernie	R2-PI2		PI2	1	114	131
1	26	1	0	3	3	21	Bernie	R2-PI2		R2	2	17	131
1	26	1	0	3	3	22	Anna	R1-PI1		PI1	1	16	168
1	26	1	0	3	3	22	Anna	R1-PI1		R1	2	152	168
1	26	1	0	3	3	23	Bernie	NC1-PI2		NC1	1	0	61
1	26	1	0	3	3	23	Bernie	NC1-PI2		PI2	2	61	61
1	26	1	0	3	3	24	Hanna	PI1-PI2		PI2	1	106	128
1	26	1	0	3	3	24	Hanna	PI1-PI2		PI1	2	22	128
1	26	1	0	3	3	25	Bernie	PI1-NC1		NC1	1	0	0
1	26	1	0	3	3	25	Bernie	PI1-NC1		PI1	2	0	0
1	26	1	0	3	3	26	Han	R2-NC2		NC2	1	0	0
1	26	1	0	3	3	26	Han	R2-NC2		R2	2	0	0
1	26	1	0	3	3	27	Trinh	NC1-R2		R2	1	119	135
1	26	1	0	3	3	27	Trinh	NC1-R2		NC1	2	16	135
1	26	1	0	3	3	28	Bernie	PI1-R2		PI1	1	113	135
1	26	1	0	3	3	28	Bernie	PI1-R2		R2	2	22	135
1	26	1	0	3	3	29	Hanna	R1-NC2		NC2	1	12	15
1	26	1	0	3	3	29	Hanna	R1-NC2		R1	2	3	15
1	26	1	0	3	3	30	Bernie	R1-PI2		R1	1	15	21
1	26	1	0	3	3	30	Bernie	R1-PI2		PI2	2	6	21
1	26	2	0	1	3	1	Hanna	PI1-NC2		PI1	1	132	222
1	26	2	0	1	3	1	Hanna	PI1-NC2		NC2	2	90	222
1	26	2	0	1	3	2	Trinh	NC1-R2		R2	1	174	228
1	26	2	0	1	3	2	Trinh	NC1-R2		NC1	2	53	228
1	26	2	0	1	3	3	Hanna	R1-PI1		PI1	1	83	231
1	26	2	0	1	3	3	Hanna	R1-PI1		R1	2	148	231
1	26	2	0	1	3	4	Anna	NC1-PI2		PI2	1	136	219
1	26	2	0	1	3	4	Anna	NC1-PI2		NC1	2	83	219
1	26	2	0	1	3	5	Han	R1-NC1		R1	1	192	234
1	26	2	0	1	3	5	Han	R1-NC1		NC1	2	42	234
1	26	2	0	1	3	6	Trinh	NC1-R2		NC1	1	53	223
1	26	2	0	1	3	6	Trinh	NC1-R2		R2	2	160	223
1	26	2	0	1	3	7	Anna	PI1-NC2		PI1	1	150	217
1	26	2	0	1	3	7	Anna	PI1-NC2		NC2	2	67	217
1	26	2	0	1	3	8	Hanna	NC1-NC2		NC2	1	116	219
1	26	2	0	1	3	8	Hanna	NC1-NC2		NC1	2	103	219
1	26	2	0	1	3	9	Han	PI1-PI2		PI1	1	55	224
1	26	2	0	1	3	9	Han	PI1-PI2		PI2	2	169	224
1	26	2	0	1	3	10	Anna	PI1-NC2		NC2	1	76	210
1	26	2	0	1	3	10	Anna	PI1-NC2		PI1	2	134	210
1	26	2	0	1	3	11	Han	PI1-NC1		NC1	1	82	210
1	26	2	0	1	3	11	Han	PI1-NC1		PI1	2	128	210
1	26	2	0	1	3	12	Trinh	PI1-R2		R2	1	156	230
1	26	2	0	1	3	12	Trinh	PI1-R2		PI1	2	74	230
1	26	2	0	1	3	13	Han	R1-NC1		NC1	1	58	231
1	26	2	0	1	3	13	Han	R1-NC1		R1	2	173	231
1	26	2	0	1	3	14	Trinh	R1-R2		R2	1	85	222
1	26	2	0	1	3	14	Trinh	R1-R2		R1	2	137	222
1	26	2	0	1	3	15	Hanna	R2-NC2		R2	1	203	238
1	26	2	0	1	3	15	Hanna	R2-NC2		NC2	2	35	238
1	26	2	0	1	3	16	Anna	R1-NC2		R1	1	211	237
1	26	2	0	1	3	16	Anna	R1-NC2		NC2	2	26	237
1	26	2	0	1	3	17	Hanna	PI2-NC2		NC2	1	72	227
1	26	2	0	1	3	17	Hanna	PI2-NC2		PI2	2	155	227
1	26	2	0	1	3	18	Trinh	R1-R2		R1	1	88	224
1	26	2	0	1	3	18	Trinh	R1-R2		R2	2	136	224
1	26	2	0	1	3	19	Anna	R1-PI2		R1	1	205	237
1	26	2	0	1	3	19	Anna	R1-PI2		PI2	2	32	237
1	26	2	0	1	3	20	Han	R2-PI2		PI2	1	63	225
1	26	2	0	1	3	20	Han	R2-PI2		R2	2	162	225
1	26	2	0	1	3	21	Anna	NC1-PI2		NC1	1	81	218
1	26	2	0	1	3	21	Anna	NC1-PI2		PI2	2	137	218
1	26	2	0	1	3	22	Hanna	NC1-NC2		NC1	1	133	208
1	26	2	0	1	3	22	Hanna	NC1-NC2		NC2	2	75	208
1	26	2	0	1	3	23	Han	PI1-PI2		PI2	1	90	212
1	26	2	0	1	3	23	Han	PI1-PI2		PI1	2	122	212
1	26	2	0	1	3	24	Hanna	R1-PI1		R1	1	197	234
1	26	2	0	1	3	24	Hanna	R1-PI1		PI1	2	37	234
1	26	2	0	1	3	25	Han	R2-PI2		R2	1	206	240
1	26	2	0	1	3	25	Han	R2-PI2		PI2	2	34	240
1	26	2	0	1	3	26	Anna	R1-NC2		NC2	1	26	233
1	26	2	0	1	3	26	Anna	R1-NC2		R1	2	207	233
1	26	2	0	1	3	27	Han	PI1-NC1		PI1	1	89	208
1	26	2	0	1	3	27	Han	PI1-NC1		NC1	2	119	208
1	26	2	0	1	3	28	Anna	R1-PI2		PI2	1	37	181
1	26	2	0	1	3	28	Anna	R1-PI2		R1	2	143	181
1	26	2	0	1	3	29	Trinh	PI1-R2		R2	1	175	234
1	26	2	0	1	3	29	Trinh	PI1-R2		PI1	2	59	234
1	26	2	0	1	3	30	Hanna	R2-NC2		NC2	1	64	237
1	26	2	0	1	3	30	Hanna	R2-NC2		R2	2	173	237
1	26	2	0	2	3	1	Han	PI2-NC2		PI2	1	172	228
1	26	2	0	2	3	1	Han	PI2-NC2		NC2	2	56	228
1	26	2	0	2	3	2	Bernie	R1-PI1		R1	1	175	227
1	26	2	0	2	3	2	Bernie	R1-PI1		PI1	2	52	227
1	26	2	0	2	3	3	Anna	NC1-R2		NC1	1	75	220
1	26	2	0	2	3	3	Anna	NC1-R2		R2	2	141	220
1	26	2	0	2	3	4	Bernie	NC1-R2		NC1	1	94	222
1	26	2	0	2	3	4	Bernie	NC1-R2		R2	2	128	222
1	26	2	0	2	3	5	Anna	R1-NC1		R1	1	217	233
1	26	2	0	2	3	5	Anna	R1-NC1		NC1	2	16	233
1	26	2	0	2	3	6	Hanna	PI1-NC2		PI1	1	188	227
1	26	2	0	2	3	6	Hanna	PI1-NC2		NC2	2	39	227
1	26	2	0	2	3	7	Han	NC1-NC2		NC1	1	115	221
1	26	2	0	2	3	7	Han	NC1-NC2		NC2	2	106	221
1	26	2	0	2	3	8	Anna	PI1-R2		R2	1	117	205
1	26	2	0	2	3	8	Anna	PI1-R2		PI1	2	88	205
1	26	2	0	2	3	9	Hanna	PI1-NC2		NC2	1	83	205
1	26	2	0	2	3	9	Hanna	PI1-NC2		PI1	2	122	205
1	26	2	0	2	3	10	Bernie	PI1-NC1		PI1	1	149	215
1	26	2	0	2	3	10	Bernie	PI1-NC1		NC1	2	66	215
1	26	2	0	2	3	11	Anna	R1-NC1		NC1	1	15	234
1	26	2	0	2	3	11	Anna	R1-NC1		R1	2	217	234
1	26	2	0	2	3	12	Trinh	R1-R2		R2	1	77	231
1	26	2	0	2	3	12	Trinh	R1-R2		R1	2	154	231
1	26	2	0	2	3	13	Anna	PI1-R2		PI1	1	23	232
1	26	2	0	2	3	13	Anna	PI1-R2		R2	2	209	232
1	26	2	0	2	3	14	Hanna	R2-NC2		NC2	1	55	226
1	26	2	0	2	3	14	Hanna	R2-NC2		R2	2	171	226
1	26	2	0	2	3	15	Trinh	R1-NC2		NC2	1	18	94
1	26	2	0	2	3	15	Trinh	R1-NC2		R1	2	76	94
1	26	2	0	2	3	16	Han	PI2-NC2		NC2	1	0	238
1	26	2	0	2	3	16	Han	PI2-NC2		PI2	2	238	238
1	26	2	0	2	3	17	Trinh	R1-R2		R1	1	58	227
1	26	2	0	2	3	17	Trinh	R1-R2		R2	2	169	227
1	26	2	0	2	3	18	Hanna	R1-PI2		R1	1	121	223
1	26	2	0	2	3	18	Hanna	R1-PI2		PI2	2	101	223
1	26	2	0	2	3	19	Trinh	R2-PI2		PI2	1	20	235
1	26	2	0	2	3	19	Trinh	R2-PI2		R2	2	212	235
1	26	2	0	2	3	20	Bernie	NC1-R2		R2	1	179	227
1	26	2	0	2	3	20	Bernie	NC1-R2		NC1	2	48	227
1	26	2	0	2	3	21	Han	PI1-PI2		PI2	1	181	214
1	26	2	0	2	3	21	Han	PI1-PI2		PI1	2	33	214
1	26	2	0	2	3	22	Bernie	R1-PI1		PI1	1	37	228
1	26	2	0	2	3	22	Bernie	R1-PI1		R1	2	191	228
1	26	2	0	2	3	23	Trinh	R1-NC2		R1	1	191	220
1	26	2	0	2	3	23	Trinh	R1-NC2		NC2	2	25	220
1	26	2	0	2	3	24	Bernie	PI1-NC1		NC1	1	83	213
1	26	2	0	2	3	24	Bernie	PI1-NC1		PI1	2	130	213
1	26	2	0	2	3	25	Hanna	R1-PI2		PI2	1	74	222
1	26	2	0	2	3	25	Hanna	R1-PI2		R1	2	148	222
1	26	2	0	2	3	26	Trinh	R2-PI2		R2	1	195	231
1	26	2	0	2	3	26	Trinh	R2-PI2		PI2	2	35	231
1	26	2	0	2	3	27	Hanna	R2-NC2		R2	1	195	235
1	26	2	0	2	3	27	Hanna	R2-NC2		NC2	2	40	235
1	26	2	0	2	3	28	Han	PI1-PI2		PI1	1	91	229
1	26	2	0	2	3	28	Han	PI1-PI2		PI2	2	138	229
1	26	2	0	2	3	29	Anna	NC1-R2		R2	1	138	218
1	26	2	0	2	3	29	Anna	NC1-R2		NC1	2	80	218
1	26	2	0	2	3	30	Han	NC1-NC2		NC2	1	179	232
1	26	2	0	2	3	30	Han	NC1-NC2		NC1	2	53	232
1	26	2	0	3	3	1	Trinh	PI2-NC2		PI2	1	150	219
1	26	2	0	3	3	1	Trinh	PI2-NC2		NC2	2	69	219
1	26	2	0	3	3	2	Anna	R1-PI1		R1	1	195	231
1	26	2	0	3	3	2	Anna	R1-PI1		PI1	2	36	231
1	26	2	0	3	3	3	Trinh	NC1-R2		NC1	1	201	225
1	26	2	0	3	3	3	Trinh	NC1-R2		R2	2	24	225
1	26	2	0	3	3	4	Bernie	NC1-PI2		PI2	1	232	232
1	26	2	0	3	3	4	Bernie	NC1-PI2		NC1	2	0	232
1	26	2	0	3	3	5	Trinh	R1-NC1		R1	1	157	212
1	26	2	0	3	3	5	Trinh	R1-NC1		NC1	2	55	212
1	26	2	0	3	3	6	Han	PI1-NC2		NC2	1	143	219
1	26	2	0	3	3	6	Han	PI1-NC2		PI1	2	76	219
1	26	2	0	3	3	7	Anna	NC1-NC2		NC1	1	134	214
1	26	2	0	3	3	7	Anna	NC1-NC2		NC2	2	80	214
1	26	2	0	3	3	8	Bernie	PI1-R2		R2	1	190	225
1	26	2	0	3	3	8	Bernie	PI1-R2		PI1	2	35	225
1	26	2	0	3	3	9	Han	PI1-NC2		PI1	1	180	220
1	26	2	0	3	3	9	Han	PI1-NC2		NC2	2	40	220
1	26	2	0	3	3	10	Bernie	PI1-NC1		PI1	1	192	230
1	26	2	0	3	3	10	Bernie	PI1-NC1		NC1	2	38	230
1	26	2	0	3	3	11	Trinh	R1-NC1		NC1	1	75	229
1	26	2	0	3	3	11	Trinh	R1-NC1		R1	2	154	229
1	26	2	0	3	3	12	Bernie	R1-R2		R1	1	156	220
1	26	2	0	3	3	12	Bernie	R1-R2		R2	2	64	220
1	26	2	0	3	3	13	Han	R2-NC2		R2	1	182	230
1	26	2	0	3	3	13	Han	R2-NC2		NC2	2	48	230
1	26	2	0	3	3	14	Bernie	R2-PI2		R2	1	120	220
1	26	2	0	3	3	14	Bernie	R2-PI2		PI2	2	100	220
1	26	2	0	3	3	15	Hanna	R1-NC2		R1	1	175	216
1	26	2	0	3	3	15	Hanna	R1-NC2		NC2	2	41	216
1	26	2	0	3	3	16	Trinh	PI2-NC2		NC2	1	150	224
1	26	2	0	3	3	16	Trinh	PI2-NC2		PI2	2	74	224
1	26	2	0	3	3	17	Bernie	R1-R2		R2	1	134	223
1	26	2	0	3	3	17	Bernie	R1-R2		R1	2	89	223
1	26	2	0	3	3	18	Anna	NC1-NC2		NC2	1	154	225
1	26	2	0	3	3	18	Anna	NC1-NC2		NC1	2	71	225
1	26	2	0	3	3	19	Bernie	R1-PI2		PI2	1	99	226
1	26	2	0	3	3	19	Bernie	R1-PI2		R1	2	127	226
1	26	2	0	3	3	20	Hanna	PI1-PI2		PI1	1	177	235
1	26	2	0	3	3	20	Hanna	PI1-PI2		PI2	2	58	235
1	26	2	0	3	3	21	Bernie	R2-PI2		PI2	1	90	222
1	26	2	0	3	3	21	Bernie	R2-PI2		R2	2	132	222
1	26	2	0	3	3	22	Anna	R1-PI1		PI1	1	133	229
1	26	2	0	3	3	22	Anna	R1-PI1		R1	2	95	229
1	26	2	0	3	3	23	Bernie	NC1-PI2		NC1	1	117	167
1	26	2	0	3	3	23	Bernie	NC1-PI2		PI2	2	50	167
1	26	2	0	3	3	24	Hanna	PI1-PI2		PI2	1	95	223
1	26	2	0	3	3	24	Hanna	PI1-PI2		PI1	2	128	223
1	26	2	0	3	3	25	Bernie	PI1-NC1		NC1	1	126	222
1	26	2	0	3	3	25	Bernie	PI1-NC1		PI1	2	96	222
1	26	2	0	3	3	26	Han	R2-NC2		NC2	1	61	220
1	26	2	0	3	3	26	Han	R2-NC2		R2	2	159	220
1	26	2	0	3	3	27	Trinh	NC1-R2		R2	1	168	224
1	26	2	0	3	3	27	Trinh	NC1-R2		NC1	2	56	224
1	26	2	0	3	3	28	Bernie	PI1-R2		PI1	1	117	222
1	26	2	0	3	3	28	Bernie	PI1-R2		R2	2	105	222
1	26	2	0	3	3	29	Hanna	R1-NC2		NC2	1	139	225
1	26	2	0	3	3	29	Hanna	R1-NC2		R1	2	86	225
1	26	2	0	3	3	30	Bernie	R1-PI2		R1	1	130	212
1	26	2	0	3	3	30	Bernie	R1-PI2		PI2	2	82	212
0	12	1	1	1	3	1	Hanna	PI1-NC2		PI1	1	29	29
0	12	1	1	1	3	1	Hanna	PI1-NC2		NC2	2	0	29
0	12	1	1	1	3	2	Trinh	NC1-R2		R2	1	0	0
0	12	1	1	1	3	2	Trinh	NC1-R2		NC1	2	0	0
0	12	1	1	1	3	3	Hanna	R1-PI1		PI1	1	0	1
0	12	1	1	1	3	3	Hanna	R1-PI1		R1	2	1	1
0	12	1	1	1	3	4	Anna	NC1-PI2		PI2	1	24	24
0	12	1	1	1	3	4	Anna	NC1-PI2		NC1	2	0	24
0	12	1	1	1	3	5	Han	R1-NC1		R1	1	138	167
0	12	1	1	1	3	5	Han	R1-NC1		NC1	2	29	167
0	12	1	1	1	3	6	Trinh	NC1-R2		NC1	1	84	156
0	12	1	1	1	3	6	Trinh	NC1-R2		R2	2	72	156
0	12	1	1	1	3	7	Anna	PI1-NC2		PI1	1	80	80
0	12	1	1	1	3	7	Anna	PI1-NC2		NC2	2	0	80
0	12	1	1	1	3	8	Hanna	NC1-NC2		NC2	1	135	152
0	12	1	1	1	3	8	Hanna	NC1-NC2		NC1	2	17	152
0	12	1	1	1	3	9	Han	PI1-PI2		PI1	1	32	36
0	12	1	1	1	3	9	Han	PI1-PI2		PI2	2	4	36
0	12	1	1	1	3	10	Anna	PI1-NC2		NC2	1	18	150
0	12	1	1	1	3	10	Anna	PI1-NC2		PI1	2	132	150
0	12	1	1	1	3	11	Han	PI1-NC1		NC1	1	123	171
0	12	1	1	1	3	11	Han	PI1-NC1		PI1	2	48	171
0	12	1	1	1	3	12	Trinh	PI1-R2		R2	1	158	158
0	12	1	1	1	3	12	Trinh	PI1-R2		PI1	2	0	158
0	12	1	1	1	3	13	Han	R1-NC1		NC1	1	5	179
0	12	1	1	1	3	13	Han	R1-NC1		R1	2	174	179
0	12	1	1	1	3	14	Trinh	R1-R2		R2	1	0	239
0	12	1	1	1	3	14	Trinh	R1-R2		R1	2	239	239
0	12	1	1	1	3	15	Hanna	R2-NC2		R2	1	145	215
0	12	1	1	1	3	15	Hanna	R2-NC2		NC2	2	70	215
0	12	1	1	1	3	16	Anna	R1-NC2		R1	1	85	117
0	12	1	1	1	3	16	Anna	R1-NC2		NC2	2	32	117
0	12	1	1	1	3	17	Hanna	PI2-NC2		NC2	1	50	137
0	12	1	1	1	3	17	Hanna	PI2-NC2		PI2	2	87	137
0	12	1	1	1	3	18	Trinh	R1-R2		R1	1	83	165
0	12	1	1	1	3	18	Trinh	R1-R2		R2	2	82	165
0	12	1	1	1	3	19	Anna	R1-PI2		R1	1	61	157
0	12	1	1	1	3	19	Anna	R1-PI2		PI2	2	96	157
0	12	1	1	1	3	20	Han	R2-PI2		PI2	1	95	107
0	12	1	1	1	3	20	Han	R2-PI2		R2	2	12	107
0	12	1	1	1	3	21	Anna	NC1-PI2		NC1	1	67	152
0	12	1	1	1	3	21	Anna	NC1-PI2		PI2	2	85	152
0	12	1	1	1	3	22	Hanna	NC1-NC2		NC1	1	63	136
0	12	1	1	1	3	22	Hanna	NC1-NC2		NC2	2	73	136
0	12	1	1	1	3	23	Han	PI1-PI2		PI2	1	115	170
0	12	1	1	1	3	23	Han	PI1-PI2		PI1	2	55	170
0	12	1	1	1	3	24	Hanna	R1-PI1		R1	1	35	83
0	12	1	1	1	3	24	Hanna	R1-PI1		PI1	2	48	83
0	12	1	1	1	3	25	Han	R2-PI2		R2	1	15	191
0	12	1	1	1	3	25	Han	R2-PI2		PI2	2	176	191
0	12	1	1	1	3	26	Anna	R1-NC2		NC2	1	17	110
0	12	1	1	1	3	26	Anna	R1-NC2		R1	2	93	110
0	12	1	1	1	3	27	Han	PI1-NC1		PI1	1	0	0
0	12	1	1	1	3	27	Han	PI1-NC1		NC1	2	0	0
0	12	1	1	1	3	28	Anna	R1-PI2		PI2	1	28	28
0	12	1	1	1	3	28	Anna	R1-PI2		R1	2	0	28
0	12	1	1	1	3	29	Trinh	PI1-R2		R2	1	120	144
0	12	1	1	1	3	29	Trinh	PI1-R2		PI1	2	24	144
0	12	1	1	1	3	30	Hanna	R2-NC2		NC2	1	26	153
0	12	1	1	1	3	30	Hanna	R2-NC2		R2	2	127	153
0	12	1	1	2	3	1	Han	PI2-NC2		PI2	1	86	159
0	12	1	1	2	3	1	Han	PI2-NC2		NC2	2	73	159
0	12	1	1	2	3	2	Bernie	R1-PI1		R1	1	233	233
0	12	1	1	2	3	2	Bernie	R1-PI1		PI1	2	0	233
0	12	1	1	2	3	3	Anna	NC1-R2		NC1	1	0	28
0	12	1	1	2	3	3	Anna	NC1-R2		R2	2	19	28
0	12	1	1	2	3	4	Bernie	NC1-R2		NC1	1	62	217
0	12	1	1	2	3	4	Bernie	NC1-R2		R2	2	155	217
0	12	1	1	2	3	5	Anna	R1-NC1		R1	1	190	218
0	12	1	1	2	3	5	Anna	R1-NC1		NC1	2	28	218
0	12	1	1	2	3	6	Hanna	PI1-NC2		PI1	1	167	167
0	12	1	1	2	3	6	Hanna	PI1-NC2		NC2	2	0	167
0	12	1	1	2	3	7	Han	NC1-NC2		NC1	1	21	42
0	12	1	1	2	3	7	Han	NC1-NC2		NC2	2	21	42
0	12	1	1	2	3	8	Anna	PI1-R2		R2	1	0	0
0	12	1	1	2	3	8	Anna	PI1-R2		PI1	2	0	0
0	12	1	1	2	3	9	Hanna	PI1-NC2		NC2	1	0	0
0	12	1	1	2	3	9	Hanna	PI1-NC2		PI1	2	0	0
0	12	1	1	2	3	10	Bernie	PI1-NC1		PI1	1	0	0
0	12	1	1	2	3	10	Bernie	PI1-NC1		NC1	2	0	0
0	12	1	1	2	3	11	Anna	R1-NC1		NC1	1	6	149
0	12	1	1	2	3	11	Anna	R1-NC1		R1	2	143	149
0	12	1	1	2	3	12	Trinh	R1-R2		R2	1	0	0
0	12	1	1	2	3	12	Trinh	R1-R2		R1	2	0	0
0	12	1	1	2	3	13	Anna	PI1-R2		PI1	1	155	230
0	12	1	1	2	3	13	Anna	PI1-R2		R2	2	75	230
0	12	1	1	2	3	14	Hanna	R2-NC2		NC2	1	9	170
0	12	1	1	2	3	14	Hanna	R2-NC2		R2	2	161	170
0	12	1	1	2	3	15	Trinh	R1-NC2		NC2	1	36	52
0	12	1	1	2	3	15	Trinh	R1-NC2		R1	2	13	52
0	12	1	1	2	3	16	Han	PI2-NC2		NC2	1	0	0
0	12	1	1	2	3	16	Han	PI2-NC2		PI2	2	0	0
0	12	1	1	2	3	17	Trinh	R1-R2		R1	1	42	138
0	12	1	1	2	3	17	Trinh	R1-R2		R2	2	96	138
0	12	1	1	2	3	18	Hanna	R1-PI2		R1	1	0	0
0	12	1	1	2	3	18	Hanna	R1-PI2		PI2	2	0	0
0	12	1	1	2	3	19	Trinh	R2-PI2		PI2	1	121	140
0	12	1	1	2	3	19	Trinh	R2-PI2		R2	2	6	140
0	12	1	1	2	3	20	Bernie	NC1-R2		R2	1	53	70
0	12	1	1	2	3	20	Bernie	NC1-R2		NC1	2	17	70
0	12	1	1	2	3	21	Han	PI1-PI2		PI2	1	14	84
0	12	1	1	2	3	21	Han	PI1-PI2		PI1	2	70	84
0	12	1	1	2	3	22	Bernie	R1-PI1		PI1	1	38	38
0	12	1	1	2	3	22	Bernie	R1-PI1		R1	2	0	38
0	12	1	1	2	3	23	Trinh	R1-NC2		R1	1	0	0
0	12	1	1	2	3	23	Trinh	R1-NC2		NC2	2	0	0
0	12	1	1	2	3	24	Bernie	PI1-NC1		NC1	1	47	47
0	12	1	1	2	3	24	Bernie	PI1-NC1		PI1	2	0	47
0	12	1	1	2	3	25	Hanna	R1-PI2		PI2	1	71	133
0	12	1	1	2	3	25	Hanna	R1-PI2		R1	2	62	133
0	12	1	1	2	3	26	Trinh	R2-PI2		R2	1	0	0
0	12	1	1	2	3	26	Trinh	R2-PI2		PI2	2	0	0
0	12	1	1	2	3	27	Hanna	R2-NC2		R2	1	50	90
0	12	1	1	2	3	27	Hanna	R2-NC2		NC2	2	40	90
0	12	1	1	2	3	28	Han	PI1-PI2		PI1	1	0	0
0	12	1	1	2	3	28	Han	PI1-PI2		PI2	2	0	0
0	12	1	1	2	3	29	Anna	NC1-R2		R2	1	203	204
0	12	1	1	2	3	29	Anna	NC1-R2		NC1	2	1	204
0	12	1	1	2	3	30	Han	NC1-NC2		NC2	1	0	0
0	12	1	1	2	3	30	Han	NC1-NC2		NC1	2	0	0
0	12	1	1	3	3	1	Trinh	PI2-NC2		PI2	1	27	76
0	12	1	1	3	3	1	Trinh	PI2-NC2		NC2	2	49	76
0	12	1	1	3	3	2	Anna	R1-PI1		R1	1	13	53
0	12	1	1	3	3	2	Anna	R1-PI1		PI1	2	40	53
0	12	1	1	3	3	3	Trinh	NC1-R2		NC1	1	4	155
0	12	1	1	3	3	3	Trinh	NC1-R2		R2	2	151	155
0	12	1	1	3	3	4	Bernie	NC1-PI2		PI2	1	169	193
0	12	1	1	3	3	4	Bernie	NC1-PI2		NC1	2	24	193
0	12	1	1	3	3	5	Trinh	R1-NC1		R1	1	38	64
0	12	1	1	3	3	5	Trinh	R1-NC1		NC1	2	26	64
0	12	1	1	3	3	6	Han	PI1-NC2		NC2	1	19	169
0	12	1	1	3	3	6	Han	PI1-NC2		PI1	2	150	169
0	12	1	1	3	3	7	Anna	NC1-NC2		NC1	1	0	33
0	12	1	1	3	3	7	Anna	NC1-NC2		NC2	2	33	33
0	12	1	1	3	3	8	Bernie	PI1-R2		R2	1	60	76
0	12	1	1	3	3	8	Bernie	PI1-R2		PI1	2	9	76
0	12	1	1	3	3	9	Han	PI1-NC2		PI1	1	82	114
0	12	1	1	3	3	9	Han	PI1-NC2		NC2	2	32	114
0	12	1	1	3	3	10	Bernie	PI1-NC1		PI1	1	164	164
0	12	1	1	3	3	10	Bernie	PI1-NC1		NC1	2	0	164
0	12	1	1	3	3	11	Trinh	R1-NC1		NC1	1	16	207
0	12	1	1	3	3	11	Trinh	R1-NC1		R1	2	191	207
0	12	1	1	3	3	12	Bernie	R1-R2		R1	1	8	107
0	12	1	1	3	3	12	Bernie	R1-R2		R2	2	99	107
0	12	1	1	3	3	13	Han	R2-NC2		R2	1	9	13
0	12	1	1	3	3	13	Han	R2-NC2		NC2	2	3	13
0	12	1	1	3	3	14	Bernie	R2-PI2		R2	1	11	11
0	12	1	1	3	3	14	Bernie	R2-PI2		PI2	2	0	11
0	12	1	1	3	3	15	Hanna	R1-NC2		R1	1	0	33
0	12	1	1	3	3	15	Hanna	R1-NC2		NC2	2	33	33
0	12	1	1	3	3	16	Trinh	PI2-NC2		NC2	1	0	0
0	12	1	1	3	3	16	Trinh	PI2-NC2		PI2	2	0	0
0	12	1	1	3	3	17	Bernie	R1-R2		R2	1	75	75
0	12	1	1	3	3	17	Bernie	R1-R2		R1	2	0	75
